PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime,OtherAddress,SamplePro,Street,Scenery,East,South,West,North,BuildYear,Address,ProAttribute,Committee,School,UnlikeReason,ProcessFlg,DeleteFlg,UpdateUser
4881,闵行,浦江,外郊环,三鲁公路319弄,,,住宅,201112,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4882,闵行,莘庄,外郊环,申兴路128弄,,,住宅,201612,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4883,闵行,莘庄,外郊环,永康市场,,,商铺,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4884,闵行,莘庄,外郊环,银星小区,,,住宅,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4885,闵行,七宝,外郊环,海星公寓,NULL,NULL,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4886,闵行,七宝,外郊环,欣源公寓,NULL,NULL,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4887,闵行,七宝,外郊环,广达新苑,,,综合社区,201105,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4888,闵行,七宝,外郊环,汇宝公寓,NULL,NULL,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4889,闵行,金虹桥,中外环,吴中路562弄,NULL,NULL,住宅,201103,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4890,闵行,金虹桥,中外环,吴中路730弄,NULL,NULL,住宅,201103,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4891,闵行,金虹桥,中外环,吴中路907号,NULL,NULL,住宅,201103,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4892,闵行,莘庄,外郊环,西环公寓,NULL,NULL,住宅,201100,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4893,闵行,马桥,外郊环,西新路15弄,NULL,NULL,住宅,201111,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4894,闵行,莘庄,外郊环,莘浜路351弄,,,住宅,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4895,闵行,莘庄,外郊环,莘浜路421弄,NULL,,住宅,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4896,闵行,莘庄,外郊环,明物大厦,,,综合社区,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4897,闵行,莘庄,外郊环,莘庄镇西街421弄,,,住宅,201199,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4898,闵行,颛桥,外郊环,鑫都城仁和花苑,NULL,NULL,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4899,闵行,七宝,外郊环,学院新村,NULL,NULL,住宅,201101,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4900,闵行,华漕,外郊环,林茵湖畔,,,综合社区,201107,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4901,闵行,颛桥,外郊环,中沟路40弄,NULL,NULL,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4902,闵行,颛桥,外郊环,卫春三街坊,NULL,NULL,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4903,闵行,古美罗阳,中外环,朱行新村,,,住宅,200237,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4904,闵行,颛桥,外郊环,颛兴路180弄,NULL,NULL,住宅,201108,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4905,黄浦,淮海中路,内环内,长乐路434弄,NULL,NULL,住宅,200020,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4906,黄浦,打浦桥,内环内,打浦路303弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4907,黄浦,打浦桥,内环内,打浦路500弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4908,黄浦,淮海中路,内环内,东台路88弄,,,待定,200021,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4909,黄浦,淮海中路,内环内,富丽华大楼,NULL,NULL,住宅,200020,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4910,黄浦,淮海中路,内环内,建国中路137弄,,,住宅,200025,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4911,黄浦,淮海中路,内环内,鑫兴大厦,NULL,NULL,综合社区,200020,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4912,黄浦,打浦桥,内环内,瞿溪路800弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4913,黄浦,打浦桥,内环内,瞿溪路830弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4914,黄浦,打浦桥,内环内,瞿溪路907弄,NULL,NULL,待定,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4915,黄浦,打浦桥,内环内,铁道路776弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4916,黄浦,打浦桥,内环内,五里桥路269弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4917,黄浦,打浦桥,内环内,斜土路734弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4918,黄浦,打浦桥,内环内,中山南一路1043弄,NULL,NULL,住宅,200023,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4919,静安,南京西路,内环内,枕流公寓,NULL,NULL,住宅,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4920,静安,江宁路,内环内,新江大楼,NULL,NULL,住宅,200041,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4921,静安,南京西路,内环内,南京西路1522弄,NULL,NULL,待定,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4922,静安,江宁路,内环内,南苏州路1393弄,NULL,NULL,住宅,200041,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4923,静安,南京西路,内环内,陕西北路354弄,,,住宅,200041,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4924,静安,南京西路,内环内,泰兴路341弄,,,待定,200041,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4925,静安,南京西路,内环内,铜仁路90弄,NULL,NULL,待定,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4926,静安,曹家渡,内环内,新宏安家园,NULL,NULL,住宅,200042,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4927,静安,江宁路,内环内,静安创展中心,,,写字楼,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4928,静安,曹家渡,内环内,新闸路1990弄,NULL,NULL,住宅,200042,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4929,静安,曹家渡,内环内,延平路237弄,NULL,NULL,住宅,200042,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4930,静安,曹家渡,内环内,金叶大厦,NULL,NULL,综合社区,200042,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4931,静安,南京西路,内环内,愚园路488弄,NULL,NULL,住宅,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4932,静安,南京西路,内环内,愚园路608弄,NULL,NULL,待定,200040,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4933,黄浦,人民广场,内环内,顺天村,,,综合社区,200003,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4934,黄浦,老西门,内环内,复兴东路529弄,NULL,NULL,待定,200010,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4935,黄浦,老西门,内环内,黄家阙路72弄,,,住宅,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4936,黄浦,老西门,内环内,豫园商城,NULL,NULL,商铺,200010,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4937,黄浦,老西门,内环内,蓬莱路285弄,NULL,NULL,综合社区,200010,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4938,黄浦,老西门,内环内,协作大厦,,,住宅,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4939,黄浦,老西门,内环内,南吉公寓,,,综合社区,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4940,黄浦,老西门,内环内,西凌家宅路137弄,,,住宅,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4941,黄浦,老西门,内环内,中山南路1814弄,,,住宅,200011,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4942,黄浦,人民广场,内环内,重庆北路216弄,,,待定,200003,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4943,虹口,四川北路,内环内,长春路101弄,NULL,NULL,住宅,200081,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4944,虹口,凉城,中外环,池沟路200弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4945,虹口,北外滩,内环内,丹徒路233弄,,,住宅,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4946,虹口,四川北路,内环内,东宝兴路272弄,,,住宅,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4947,虹口,北外滩,内环内,宝华小区,NULL,NULL,住宅,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4948,虹口,曲阳,内环内,东体育会路413弄,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4949,虹口,曲阳,内环内,东体小区,,,住宅,200083,NULL,2017/11/28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4950,虹口,曲阳,内中环,友谊三村,NULL,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4951,虹口,曲阳,内中环,开隆公寓,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4952,虹口,凉城,中外环,广粤支路57弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4953,虹口,曲阳,内中环,广中路462号,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4954,虹口,四川北路,内环内,横浜路206弄,NULL,NULL,住宅,200081,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4955,虹口,凉城,中外环,奎山路790弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4956,虹口,凉城,中外环,奎照路8弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4957,虹口,四川北路,内环内,临平路30弄,,,住宅,200086,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4958,虹口,四川北路,内环内,虬龙公寓,,,住宅,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4959,虹口,四川北路,内环内,赛格电子商厦,,,商铺,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4960,虹口,四川北路,内环内,山三小区,,,住宅,200081,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4961,虹口,曲阳,内中环,水电路645弄,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4962,虹口,曲阳,内中环,友谊新村,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4963,虹口,四川北路,内环内,福德商务中心,,,写字楼,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4964,虹口,北外滩,内环内,唐山路509弄,,,住宅,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4965,虹口,北外滩,内环内,唐山路957弄,,,住宅,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4966,虹口,北外滩,内环内,东泰大厦,,,写字楼,200080,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4967,虹口,四川北路,内环内,天宝路1008号,,,住宅,200092,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4968,虹口,四川北路,内环内,通海小区,,,住宅,200086,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4969,虹口,曲阳,内中环,同心路803弄,,,住宅,200083,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4970,虹口,凉城,中外环,万安路346弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4971,虹口,四川北路,内环内,祥德路25弄,NULL,NULL,住宅,200081,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4972,虹口,凉城,中外环,春江小区,NULL,,综合社区,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4973,虹口,凉城,中外环,新三小区,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4974,虹口,凉城,中外环,新市南路546弄,,,住宅,200434,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4975,虹口,曲阳,内中环,原林小区,,,住宅,200437,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4976,虹口,北外滩,内环内,惠民小区,,,住宅,200082,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4977,徐汇,龙华,内中环,漕东二路30弄,,,住宅,200235,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4978,徐汇,徐汇中心,内环内,东平路2号,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4979,徐汇,徐汇中心,内环内,高邮路5弄,NULL,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4980,闵行,古美罗阳,中外环,东兰小区,,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4981,闵行,古美罗阳,中外环,古美路521弄,,,住宅,201102,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4982,徐汇,田林,内中环,冠生园路235弄,NULL,,住宅,200235,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4983,徐汇,田林,内中环,市委党校家属区,NULL,,住宅,200233,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4984,徐汇,田林,内中环,杨家桥,NULL,NULL,综合社区,200234,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4985,徐汇,长桥,内中环,汇成苑五村,,,住宅,200237,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4986,徐汇,徐汇中心,内环内,嘉善路232弄,NULL,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4987,徐汇,龙华,内中环,龙漕路235弄,NULL,,住宅,200235,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4988,徐汇,龙华,内中环,恒地苑,NULL,NULL,住宅,200232,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4989,徐汇,长桥,内中环,龙华花园,,,住宅,200232,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4990,徐汇,南站,内中环,梅陇路394弄,NULL,NULL,住宅,200237,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4992,徐汇,长桥,内中环,上中住宅区,,,住宅,200231,NULL,2016/12/29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4993,徐汇,徐汇中心,内环内,天平路47弄,NULL,NULL,待定,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4994,徐汇,徐汇中心,内环内,天平路91弄,NULL,NULL,综合社区,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4995,徐汇,田林,内中环,田林八村,,,住宅,200233,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4996,徐汇,徐汇中心,内环内,文定路85号,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4997,徐汇,徐汇中心,内环内,文定路89号,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4998,徐汇,徐汇中心,内环内,襄阳南路166弄,,,待定,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4999,徐汇,徐汇中心,内环内,宜山路12弄,NULL,NULL,住宅,200030,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5000,徐汇,徐汇中心,内环内,永嘉路385弄,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5001,徐汇,徐汇中心,内环内,永嘉路636弄,,,住宅,200031,NULL,2015/12/11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
