PropertyID,Area,Plate,Module,HousingName,Issue,Fromusername,PropertyType,Zipcode,Location,UpdateTime
4366,金山,金山新城,外环以外,金旭新苑,,金旭新苑,住宅,201508,,2015-12-11 00:00:00.000
4367,奉贤,南桥新城,外环以外,横泾新村,,,住宅,201499,,2015-12-11 00:00:00.000
4368,闵行,浦江,外环以外,谈中路102弄,,,住宅,201112,,2015-12-11 00:00:00.000
4369,青浦,华新镇,外环以外,华新商住楼,,,住宅,201708,,2015-12-11 00:00:00.000
4370,金山,石化,外环以外,海安大楼,,,住宅,201511,,2015-12-11 00:00:00.000
4371,嘉定,嘉定北部,外环以外,华亭佳苑,,,住宅,201811,,2015-12-11 00:00:00.000
4372,奉贤,奉贤其它,外环以外,鸿宝新村,,,住宅,201401,,2015-12-11 00:00:00.000
4373,嘉定,江桥,外环以外,大宅风范城,,,住宅,201803,,2015-12-11 00:00:00.000
4374,奉贤,南桥新城,外环以外,锦绣公寓,,,住宅,201400,,2015-12-11 00:00:00.000
4375,青浦,青浦新城,外环以外,沪青平公路4601弄,,,综合社区,201799,,2015-12-11 00:00:00.000
4376,嘉定,嘉定主城区,外环以外,清河路420弄,,,住宅,201899,,2015-12-11 00:00:00.000
4377,浦东,川沙,外环以外,益民路19弄,,,住宅,201299,,2015-12-11 00:00:00.000
4378,嘉定,嘉定主城区,外环以外,清河路361弄,,,住宅,201899,,2015-12-11 00:00:00.000
4379,嘉定,嘉定主城区,外环以外,城中路285号,,,住宅,201899,,2015-12-11 00:00:00.000
4380,嘉定,江桥,外环以外,泰宸复兴苑,,,住宅,201803,,2015-12-11 00:00:00.000
4381,浦东,周康,外环以外,立雪苑,,,综合社区,201315,,2015-12-11 00:00:00.000
4382,嘉定,真新,中外环间,嘉秀坊,,,住宅,201824,,2016-12-28 15:22:00.000
4383,静安,彭浦,中外环间,岭南路236弄,,,住宅,200435,,2015-12-11 00:00:00.000
4384,浦东,金桥,中外环间,现代通信大厦,,,写字楼,201206,,2015-12-11 00:00:00.000
4385,浦东,川沙,外环以外,贤居苑,,,住宅,200020,,2015-12-11 00:00:00.000
4386,嘉定,嘉定主城区,外环以外,嘉乐花园,,,住宅,201822,,2015-12-11 00:00:00.000
4387,嘉定,嘉定主城区,外环以外,南大街9弄,,,住宅,201899,,2015-12-11 00:00:00.000
4388,嘉定,嘉定主城区,外环以外,群裕路16弄,,,住宅,201821,,2015-12-11 00:00:00.000
4389,浦东,川沙,外环以外,川北公路1891弄,,,待定,201203,,2015-12-11 00:00:00.000
4390,松江,松江新城,外环以外,中山东路274弄,,,综合社区,201699,,2015-12-11 00:00:00.000
4391,嘉定,南翔,外环以外,和平街150弄,,,住宅,201802,,2015-12-11 00:00:00.000
4392,静安,大宁,内中环间,平型关路450弄,,,住宅,200072,,2015-12-11 00:00:00.000
4393,嘉定,南翔,外环以外,裕丰路201弄,,,住宅,201802,,2015-12-11 00:00:00.000
4394,静安,不夜城,内环以内,南星路50号,,,住宅,200070,,2015-12-11 00:00:00.000
4395,崇明,崇明新城,外环以外,长江二村,,,住宅,202150,,2015-12-11 00:00:00.000
4396,奉贤,南桥新城,外环以外,江海小区,,,住宅,201499,,2015-12-11 00:00:00.000
4397,嘉定,嘉定主城区,外环以外,嘉富坊,,,住宅,201899,,2015-12-11 00:00:00.000
4398,嘉定,南翔,外环以外,德华二村,,,住宅,201802,,2015-12-11 00:00:00.000
4399,静安,南京西路,内环以内,升平街41弄,,,待定,200041,,2015-12-11 00:00:00.000
4400,静安,曹家渡,内环以内,静安振阳公寓,,,住宅,200042,,2015-12-11 00:00:00.000
4401,虹口,四川北路,内环以内,上外教师公寓,,,住宅,200083,,2015-12-11 00:00:00.000
4402,虹口,凉城,中外环间,凉城路368弄,,,住宅,200083,,2015-12-11 00:00:00.000
4403,徐汇,徐汇中心,内环以内,悦兴苑,,,住宅,200232,,2015-12-11 00:00:00.000
4404,金山,金山新城,外环以外,飞虹南村,,,综合社区,201512,,2015-12-11 00:00:00.000
4405,金山,金山中部,外环以外,翔茂新村,,,住宅,201506,,2015-12-11 00:00:00.000
4406,金山,金山中部,外环以外,浦银三村,,,住宅,201505,,2015-12-11 00:00:00.000
4407,金山,朱泾,外环以外,凤翔东村,,,住宅,201599,,2015-12-11 00:00:00.000
4408,金山,金山新城,外环以外,飞虹北村,,,住宅,201512,,2015-12-11 00:00:00.000
4409,奉贤,奉贤其它,外环以外,大宅小区,,,住宅,201803,,2015-12-11 00:00:00.000
4410,奉贤,奉贤其它,外环以外,调温公寓,,,住宅,201401,,2015-12-11 00:00:00.000
4411,金山,石化,外环以外,广霖大楼,,,住宅,201323,,2015-12-11 00:00:00.000
4412,浦东,祝桥,外环以外,东港花苑,,,住宅,201323,,2016-12-29 08:58:00.000
4413,金山,石化,外环以外,广宇大楼,,,住宅,201511,,2015-12-11 00:00:00.000
4414,浦东,川沙,外环以外,佳运公寓,,,住宅,201299,,2015-12-11 00:00:00.000
4415,奉贤,南桥新城,外环以外,民旺苑,,,住宅,201499,,2015-12-11 00:00:00.000
4416,金山,枫泾,外环以外,泾波路156弄,,,住宅,201501,,2015-12-11 00:00:00.000
4417,松江,松江新城,外环以外,月夏香樟林,,,住宅,201699,,2015-12-11 00:00:00.000
4418,奉贤,南桥新城,外环以外,南桥新村,,,住宅,201499,,2015-12-11 00:00:00.000
4419,宝山,罗店,外环以外,向阳新村,,,住宅,201908,,2015-12-11 00:00:00.000
4420,嘉定,嘉定主城区,外环以外,汇龙公寓,,,住宅,201899,,2015-12-11 00:00:00.000
4421,嘉定,南翔,外环以外,红翔新村,,,住宅,201802,,2015-12-11 00:00:00.000
4422,嘉定,嘉定主城区,外环以外,城中路171弄,,,住宅,201899,,2015-12-11 00:00:00.000
4423,嘉定,嘉定主城区,外环以外,泰宸雅苑,一期|二期,|,住宅,201899,,2015-12-11 00:00:00.000
4424,长宁,中山公园,内环以内,武夷路337弄,,,住宅,200050,,2015-12-11 00:00:00.000
4425,浦东,川沙,外环以外,兴东名苑,,,住宅,201299,,2015-12-11 00:00:00.000
4426,嘉定,嘉定主城区,外环以外,嘉宏公寓,,,住宅,201899,,2015-12-11 00:00:00.000
4427,嘉定,嘉定北部,外环以外,上海五金城,,,商铺,201806,,2015-12-11 00:00:00.000
4428,徐汇,徐汇中心,内环以内,嘉汇国际广场,,,商住楼,200030,,2015-12-11 00:00:00.000
4429,杨浦,五角场,中外环间,财富国际广场,,,写字楼,200433,,2015-12-11 00:00:00.000
4430,宝山,杨行,外环以外,晶钢商务馆,,,写字楼,201999,,2015-12-11 00:00:00.000
4431,嘉定,嘉定主城区,外环以外,清河路453弄,,,住宅,201899,,2015-12-11 00:00:00.000
4432,嘉定,嘉定主城区,外环以外,塔城路530弄,,,住宅,201899,,2015-12-11 00:00:00.000
4433,崇明,崇明新城,外环以外,五滧乡教工楼,,,待定,202159,,2015-12-11 00:00:00.000
4434,静安,不夜城,内环以内,芷江中路495弄,,,住宅,200071,,2015-12-11 00:00:00.000
4435,青浦,徐泾,外环以外,西郊园中园,,,别墅,201702,,2015-12-11 00:00:00.000
4436,青浦,青浦新城,外环以外,佳邸别墅,,,别墅,201799,,2015-12-11 00:00:00.000
4437,徐汇,徐汇中心,内环以内,康平路207弄,,,住宅,200030,,2015-12-11 00:00:00.000
4438,徐汇,徐汇中心,内环以内,金环大厦,,,综合社区,200031,,2015-12-11 00:00:00.000
4439,浦东,洋泾,内环以内,大陆家宅,,,住宅,200135,,2015-12-11 00:00:00.000
4440,普陀,曹杨,内中环间,谈家渡路140弄,,,住宅,200063,,2015-12-11 00:00:00.000
4441,虹口,四川北路,内环以内,甜爱路28号,,,住宅,200081,,2015-12-11 00:00:00.000
4442,黄浦,黄浦滨江,内环以内,淞园大厦,,,综合社区,200011,,2015-12-11 00:00:00.000
4443,奉贤,奉贤其它,外环以外,海滨新二村,,,住宅,201419,,2015-12-11 00:00:00.000
4444,金山,朱泾,外环以外,榆松苑,,,住宅,201599,,2015-12-11 00:00:00.000
4445,奉贤,奉贤其它,外环以外,康碧苑,,,住宅,201411,,2015-12-11 00:00:00.000
4446,金山,朱泾,外环以外,鸿越华庭,,,住宅,201599,,2015-12-11 00:00:00.000
4447,金山,石化,外环以外,桥英馨苑,,,住宅,200540,,2015-12-11 00:00:00.000
4448,金山,石化,外环以外,世纪城,,,住宅,200540,,2015-12-11 00:00:00.000
4449,金山,石化,外环以外,东礁一村,,,住宅,200540,,2015-12-11 00:00:00.000
4450,闵行,浦江,外环以外,谈中路223弄,,,住宅,201112,,2015-12-11 00:00:00.000
4451,金山,石化,外环以外,东礁四村,,,住宅,200540,,2015-12-11 00:00:00.000
4452,崇明,崇明新城,外环以外,天赐景城,,,综合社区,202150,,2015-12-11 00:00:00.000
4453,嘉定,嘉定主城区,外环以外,塔城路470弄,,,住宅,201899,,2015-12-11 00:00:00.000
4454,金山,朱泾,外环以外,秀州苑,,,住宅,201500,,2015-12-11 00:00:00.000
4455,嘉定,安亭汽车城,外环以外,紫荆四村,,,住宅,201805,,2015-12-11 00:00:00.000
4456,嘉定,江桥,外环以外,婉江新园,,,住宅,201803,,2015-12-11 00:00:00.000
4457,嘉定,嘉定主城区,外环以外,新城三坊,,,住宅,201822,,2015-12-11 00:00:00.000
4458,嘉定,嘉定主城区,外环以外,塔城路800弄,,,住宅,201899,,2015-12-11 00:00:00.000
4459,嘉定,嘉定主城区,外环以外,颐景园,,,住宅,201899,,2015-12-11 00:00:00.000
4460,黄浦,打浦桥,内环以内,海丽大厦,,,综合社区,200023,,2015-12-11 00:00:00.000
4461,浦东,川沙,外环以外,西市街101弄,,,住宅,201201,,2015-12-11 00:00:00.000
4462,嘉定,江桥,外环以外,金华小区,,,住宅,201803,,2015-12-11 00:00:00.000
4463,嘉定,嘉定主城区,外环以外,金沙路331弄,,,住宅,201899,,2015-12-11 00:00:00.000
4464,黄浦,打浦桥,内环以内,五里桥路39弄,,,住宅,200023,,2015-12-11 00:00:00.000
4465,闵行,浦江,外环以外,聚缘中庭,,,住宅,201114,,2015-12-11 00:00:00.000
4466,崇明,崇明新城,外环以外,振华新村,,,住宅,201708,,2015-12-11 00:00:00.000
4467,崇明,崇明新城,外环以外,新海二村,,,住宅,202150,,2015-12-11 00:00:00.000
4468,嘉定,南翔,外环以外,翔华新村,,,住宅,201802,,2015-12-11 00:00:00.000
4469,浦东,周康,外环以外,梓潼村,,,住宅,201315,,2015-12-11 00:00:00.000
4470,浦东,惠南,外环以外,海燕大厦,,,综合社区,201399,,2015-12-11 00:00:00.000
4471,静安,南京西路,内环以内,陕西北路159弄,,,待定,200040,,2015-12-11 00:00:00.000
4472,静安,南京西路,内环以内,太阳公寓,,,住宅,200041,,2015-12-11 00:00:00.000
4473,静安,江宁路,内环以内,常德路958弄,,,住宅,200040,,2015-12-11 00:00:00.000
4474,徐汇,徐汇中心,内环以内,秀山支路5弄,,,住宅,200030,,2015-12-11 00:00:00.000
4475,徐汇,徐汇中心,内环以内,宛轻公寓,,,住宅,200032,,2015-12-11 00:00:00.000
4476,虹口,四川北路,内环以内,海伦大厦,,,住宅,200080,,2015-12-11 00:00:00.000
4477,长宁,西郊,中外环间,广顺小区,,,住宅,200335,,2015-12-11 00:00:00.000
4478,浦东,北蔡,内中环间,由由新邸,,,住宅,200128,,2015-12-11 00:00:00.000
4479,杨浦,五角场,中外环间,国福路30弄,,,住宅,200433,,2015-12-11 00:00:00.000
4480,杨浦,黄兴,内中环间,控江路896弄,,,住宅,200093,,2015-12-11 00:00:00.000
4481,静安,彭浦,中外环间,保德路662弄,,,住宅,200435,,2015-12-11 00:00:00.000
4482,浦东,川沙,外环以外,曙光北苑,,,住宅,201299,,2015-12-11 00:00:00.000
4483,金山,石化,外环以外,卫龙新村,,,住宅,200540,,2015-12-11 00:00:00.000
4484,浦东,新场,外环以外,石笋一村,,,住宅,201314,,2015-12-11 00:00:00.000
4485,金山,石化,外环以外,滨海三村,,,住宅,201512,,2015-12-11 00:00:00.000
4486,闵行,江川路,外环以外,建设路11弄,,,住宅,200240,,2015-12-11 00:00:00.000
4487,青浦,白鹤,外环以外,外青松公路2885弄,,,住宅,201709,,2015-12-11 00:00:00.000
4488,嘉定,嘉定北部,外环以外,外冈新苑,,,住宅,201806,,2015-12-11 00:00:00.000
4489,嘉定,嘉定主城区,外环以外,东塔小区,,,住宅,201899,,2015-12-11 00:00:00.000
4490,青浦,青浦新城,外环以外,盈贺路32弄,,,住宅,201799,,2015-12-11 00:00:00.000
4491,嘉定,南翔,外环以外,猗园新村,,,住宅,201802,,2015-12-11 00:00:00.000
4492,奉贤,南桥新城,外环以外,新建西路140弄,,,住宅,201499,,2015-12-11 00:00:00.000
4493,浦东,惠南,外环以外,兴东佳苑,,,住宅,201399,,2015-12-11 00:00:00.000
4494,松江,松江新城,外环以外,江虹花园,,,综合社区,201620,,2015-12-11 00:00:00.000
4495,奉贤,奉贤其它,外环以外,奉城商都,,,商铺,201411,,2015-12-11 00:00:00.000
4496,徐汇,徐汇中心,内环以内,友谊时代大厦,,,写字楼,200032,,2015-12-11 00:00:00.000
4497,杨浦,五角场,中外环间,大学路61号,,,写字楼,200433,,2015-12-11 00:00:00.000
4498,浦东,陆家嘴,内环以内,松林路95弄,,,住宅,200120,,2015-12-11 00:00:00.000
4499,浦东,北蔡,内中环间,莲园路580弄,,,住宅,201204,,2015-12-11 00:00:00.000
4500,嘉定,嘉定主城区,外环以外,南苑七村,,,住宅,201821,,2015-12-11 00:00:00.000
4501,嘉定,嘉定主城区,外环以外,迎园路351弄,,,综合社区,201822,,2015-12-11 00:00:00.000
4502,长宁,中山公园,内环以内,武夷大楼,,,住宅,200051,,2015-12-11 00:00:00.000
4503,嘉定,真新,中外环间,丰庄二村,,,住宅,201824,,2015-12-11 00:00:00.000
4504,浦东,浦东其它,外环以外,西区新村,,,住宅,200120,,2015-12-11 00:00:00.000
4505,长宁,虹桥,内中环间,娄山关路440弄,,,住宅,200051,,2015-12-11 00:00:00.000
4506,虹口,四川北路,内环以内,梧州路199弄,,,待定,200080,,2015-12-11 00:00:00.000
4507,杨浦,东外滩,内中环间,杨树浦路1889弄,,,待定,200090,,2015-12-11 00:00:00.000
4508,嘉定,江桥,外环以外,加州花园,,,别墅,201803,,2015-12-11 00:00:00.000
4509,静安,南京西路,内环以内,华业大楼,,,住宅,200040,,2015-12-11 00:00:00.000
4510,徐汇,徐汇中心,内环以内,秀山路7弄,,,住宅,200030,,2015-12-11 00:00:00.000
4511,杨浦,鞍山,内环以内,闸电新村,,,住宅,200092,,2015-12-11 00:00:00.000
4512,虹口,曲阳,内环以内,赤峰冶金公寓,,,住宅,200092,,2015-12-11 00:00:00.000
4513,静安,不夜城,内环以内,昆泰大厦,,,综合社区,200070,,2015-12-11 00:00:00.000
4514,普陀,武宁,内环以内,龚家宅,,,住宅,200065,,2015-12-11 00:00:00.000
4515,嘉定,南翔,外环以外,金地格林风范城,,城市公馆,综合社区,201802,,2015-12-11 00:00:00.000
4516,普陀,桃浦,中外环间,桃浦路243号,,,住宅,200333,,2015-12-11 00:00:00.000
4517,金山,朱泾,外环以外,北圩新村,,,综合社区,201500,,2015-12-11 00:00:00.000
4518,奉贤,奉贤其它,外环以外,庄南小区,,,住宅,201415,,2015-12-11 00:00:00.000
4519,金山,朱泾,外环以外,万安新村,,,住宅,201500,,2015-12-11 00:00:00.000
4520,金山,石化,外环以外,梅州新村,,,住宅,200540,,2015-12-11 00:00:00.000
4521,浦东,北蔡,内中环间,沪南路1420弄,,,住宅,201204,,2015-12-11 00:00:00.000
4523,浦东,祝桥,外环以外,广益路9弄,,,住宅,201323,,2016-12-29 09:03:00.000
4524,奉贤,奉贤其它,外环以外,鸿吉苑,,,住宅,201401,,2015-12-11 00:00:00.000
4525,金山,石化,外环以外,石化十五村,,,综合社区,200540,,2015-12-11 00:00:00.000
4526,浦东,浦东其它,外环以外,祝城路84弄,,,住宅,201323,,2015-12-11 00:00:00.000
4527,金山,朱泾,外环以外,辰凯花苑,,,综合社区,200540,,2015-12-11 00:00:00.000
4528,金山,石化,外环以外,临潮一村,,,住宅,200540,,2015-12-11 00:00:00.000
4529,宝山,罗店,外环以外,罗溪花苑,,,住宅,201908,,2015-12-11 00:00:00.000
4530,嘉定,嘉定主城区,外环以外,塔城东路489弄,,,住宅,201822,,2015-12-11 00:00:00.000
4531,金山,石化,外环以外,东泉新村,,,综合社区,200540,,2015-12-11 00:00:00.000
4532,嘉定,南翔,外环以外,南华小区,,,住宅,201802,,2015-12-11 00:00:00.000
4533,嘉定,安亭汽车城,外环以外,红梅小区,,,住宅,201805,,2015-12-11 00:00:00.000
4534,浦东,惠南,外环以外,镇政府职工楼,,,住宅,201300,,2015-12-11 00:00:00.000
4535,浦东,惠南,外环以外,梅花路169弄,,,综合社区,201204,,2015-12-11 00:00:00.000
4536,浦东,周康,外环以外,康桥鑫都,,,住宅,201319,,2015-12-11 00:00:00.000
4537,嘉定,嘉定主城区,外环以外,宝菊新家园,,,住宅,201899,,2015-12-11 00:00:00.000
4538,奉贤,南桥新城,外环以外,聚贤煌都,,,综合社区,201499,,2015-12-11 00:00:00.000
4539,松江,松江新城,外环以外,茸南苑,,,住宅,201699,,2015-12-11 00:00:00.000
4540,嘉定,嘉定主城区,外环以外,嘉裕坊,,,住宅,201899,,2015-12-11 00:00:00.000
4541,嘉定,嘉定主城区,外环以外,南苑四村,,,住宅,201821,,2015-12-11 00:00:00.000
4542,嘉定,嘉定主城区,外环以外,嘉定梅园新村,,,住宅,201899,,2015-12-11 00:00:00.000
4543,嘉定,安亭汽车城,外环以外,沁富佳苑,,,住宅,201805,,2015-12-11 00:00:00.000
4544,嘉定,安亭汽车城,外环以外,赋苑,,,综合社区,201805,,2015-12-11 00:00:00.000
4545,嘉定,真新,中外环间,真建新村七街坊,,,综合社区,201824,,2015-12-11 00:00:00.000
4546,嘉定,嘉定北部,外环以外,樱花路40弄,,,住宅,201801,,2015-12-11 00:00:00.000
4547,黄浦,黄浦滨江,内环以内,欣安基公寓,,,住宅,200011,,2015-12-11 00:00:00.000
4548,黄浦,老西门,内环以内,老太平弄209弄,,,住宅,200010,,2015-12-11 00:00:00.000
4549,长宁,中山公园,内环以内,江苏路734弄,,,住宅,200052,,2015-12-11 00:00:00.000
4550,杨浦,鞍山,内环以内,本溪路136弄,,,住宅,200092,,2015-12-11 00:00:00.000
4551,闵行,莘庄,外环以外,莘西路138弄,,,住宅,201199,,2015-12-11 00:00:00.000
4552,杨浦,新江湾城,中外环间,长海四村,,,住宅,200433,,2015-12-11 00:00:00.000
4553,嘉定,嘉定主城区,外环以外,李园一村,,,住宅,201899,,2015-12-11 00:00:00.000
4554,嘉定,嘉定主城区,外环以外,南苑一村,,,住宅,201821,,2015-12-11 00:00:00.000
4555,崇明,崇明新城,外环以外,新崇东路58弄,,,住宅,202150,,2015-12-11 00:00:00.000
4556,嘉定,南翔,外环以外,嘉宝新苑,,,住宅,201802,,2015-12-11 00:00:00.000
4557,黄浦,淮海中路,内环以内,成都南路132弄,,,待定,200020,,2015-12-11 00:00:00.000
4558,徐汇,徐汇中心,内环以内,汾阳路9弄,,,住宅,200031,,2015-12-11 00:00:00.000
4559,徐汇,徐汇中心,内环以内,康平路95号,,,住宅,200030,,2015-12-11 00:00:00.000
4560,徐汇,徐汇中心,内环以内,斜土路1212弄,,,住宅,200032,,2015-12-11 00:00:00.000
4561,虹口,曲阳,内中环间,环城公寓,,,住宅,200083,,2015-12-11 00:00:00.000
4562,静安,江宁路,内环以内,太和坊,,,住宅,200041,,2015-12-11 00:00:00.000
4563,长宁,中山公园,内环以内,安化路302弄,,,住宅,200050,,2015-12-11 00:00:00.000
4564,徐汇,长桥,内中环间,桂林南路75弄,,,住宅,200237,,2016-12-29 15:47:00.000
4565,浦东,金桥,中外环间,金新花苑,,,住宅,200129,,2015-12-11 00:00:00.000
4566,长宁,西郊,中外环间,武警小区,,,住宅,201103,,2015-12-11 00:00:00.000
4567,奉贤,南桥新城,外环以外,新建西路70弄,,,住宅,201499,,2015-12-11 00:00:00.000
4568,青浦,白鹤,外环以外,白鹤新村,,,住宅,201709,,2015-12-11 00:00:00.000
4569,金山,朱泾,外环以外,临源二村,,,住宅,201500,,2015-12-11 00:00:00.000
4570,金山,金山中部,外环以外,景乐南一村,,,住宅,201516,,2015-12-11 00:00:00.000
4571,静安,彭浦,中外环间,永和教师花苑,,,住宅,200436,,2015-12-11 00:00:00.000
4572,金山,朱泾,外环以外,罗星新村,,,住宅,201500,,2015-12-11 00:00:00.000
4573,金山,朱泾,外环以外,海浒新村,,,住宅,200540,,2015-12-11 00:00:00.000
4574,金山,石化,外环以外,金天地花园,,,住宅,200540,,2015-12-11 00:00:00.000
4575,金山,石化,外环以外,海棠新村,,,综合社区,200540,,2015-12-11 00:00:00.000
4576,金山,石化,外环以外,石化紫藤苑,,,住宅,200540,,2015-12-11 00:00:00.000
4577,崇明,崇明新城,外环以外,堡镇中路355弄,,,住宅,202157,,2015-12-11 00:00:00.000
